Zeitstempel,Stationsname,Stationsnummer,Parameter,Zeitreihe,Parametereinheit,Gewässer,Zeitpunkt_des_Auftretens,Wert,Freigabestatus,Flow
1980-06-13 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.008074760437012,hinzugefügte Daten,36.608
1980-06-14 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.156293869018555,hinzugefügte Daten,45.752
1980-06-15 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.649664878845215,hinzugefügte Daten,50.975
1980-06-16 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.25125789642334,hinzugefügte Daten,41.157
1980-06-17 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.191890716552734,hinzugefügte Daten,37.97
1980-06-18 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.924741744995117,hinzugefügte Daten,33.336
1980-06-19 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.183440208435059,hinzugefügte Daten,28.776
1980-06-20 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.895236015319824,hinzugefügte Daten,29.878
1980-06-21 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.81895637512207,hinzugefügte Daten,29.451
1980-06-22 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.910088539123535,hinzugefügte Daten,28.39
1980-06-23 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.745957851409912,hinzugefügte Daten,27.086
1980-06-24 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.851749897003174,hinzugefügte Daten,25.029
1980-06-25 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.724338054656982,hinzugefügte Daten,23.232
1980-06-26 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.70865535736084,hinzugefügte Daten,22.04
1980-06-27 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.329272270202637,hinzugefügte Daten,23.006
1980-06-28 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.600258827209473,hinzugefügte Daten,22.182
1980-06-29 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.705760955810547,hinzugefügte Daten,28.186
1980-06-30 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.876714706420898,hinzugefügte Daten,31.323
1980-07-01 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.80006742477417,hinzugefügte Daten,24.9
1980-07-02 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.945279121398926,hinzugefügte Daten,24.369
1980-07-03 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.619731426239014,hinzugefügte Daten,24.167
1980-07-04 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.040879249572754,hinzugefügte Daten,22.613
1980-07-05 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.308271408081055,hinzugefügte Daten,19.577
1980-07-06 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.22815990447998,hinzugefügte Daten,19.636
1980-07-07 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.605844497680664,hinzugefügte Daten,23.528
1980-07-08 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.15206527709961,hinzugefügte Daten,31.285
1980-07-09 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.806250095367432,hinzugefügte Daten,41.88
1980-07-10 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.732786178588867,hinzugefügte Daten,32.839
1980-07-11 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.90368127822876,hinzugefügte Daten,26.093
1980-07-12 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.117834091186523,hinzugefügte Daten,23.086
1980-07-13 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.903717994689941,hinzugefügte Daten,22.505
1980-07-14 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.573507308959961,hinzugefügte Daten,28.102
1980-07-15 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.316123962402344,hinzugefügte Daten,32.969
1980-07-16 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.061098098754883,hinzugefügte Daten,40.033
1980-07-17 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.943886756896973,hinzugefügte Daten,35.261
1980-07-18 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.053997993469238,hinzugefügte Daten,29.824
1980-07-19 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.633780479431152,hinzugefügte Daten,26.192
1980-07-20 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.630855560302734,hinzugefügte Daten,28.831
1980-07-21 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.883517742156982,hinzugefügte Daten,37.698
1980-07-22 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.685046195983887,hinzugefügte Daten,29.364
1980-07-23 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.519859313964844,hinzugefügte Daten,25.483
1980-07-24 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.26246452331543,hinzugefügte Daten,26.224
1980-07-25 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.361016273498535,hinzugefügte Daten,27.822
1980-07-26 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.526141166687012,hinzugefügte Daten,31.091
1980-07-27 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.25128173828125,hinzugefügte Daten,33.161
1980-07-28 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.188217163085938,hinzugefügte Daten,31.421
1980-07-29 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.277031898498535,hinzugefügte Daten,32.782
1980-07-30 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.99838638305664,hinzugefügte Daten,35.139
1980-07-31 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.019146919250488,hinzugefügte Daten,30.555
1980-08-01 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.347278594970703,hinzugefügte Daten,29.186
1980-08-02 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.699018478393555,hinzugefügte Daten,30.251
1980-08-03 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.933515548706055,hinzugefügte Daten,32.328
1980-08-04 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.89132022857666,hinzugefügte Daten,34.902
1980-08-05 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.769707679748535,hinzugefügte Daten,33.411
1980-08-06 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.74123764038086,hinzugefügte Daten,30.761
1980-08-07 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.621787071228027,hinzugefügte Daten,28.833
1980-08-08 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.302759170532227,hinzugefügte Daten,37.001
1980-08-09 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.27838134765625,hinzugefügte Daten,34.072
1980-08-10 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.49099349975586,hinzugefügte Daten,28.984
1980-08-11 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.576908111572266,hinzugefügte Daten,26.306
1980-08-12 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.07202434539795,hinzugefügte Daten,26.915
1980-08-13 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.402716636657715,hinzugefügte Daten,25.174
1980-08-14 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.192445755004883,hinzugefügte Daten,24.114
1980-08-15 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.674833297729492,hinzugefügte Daten,23.922
1980-08-16 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.506009101867676,hinzugefügte Daten,35.778
1980-08-17 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.235949516296387,hinzugefügte Daten,35.336
1980-08-18 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.40233039855957,hinzugefügte Daten,29.325
1980-08-19 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.467405319213867,hinzugefügte Daten,24.937
1980-08-20 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.743250846862793,hinzugefügte Daten,29.577
1980-08-21 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.831260681152344,hinzugefügte Daten,26.316
1980-08-22 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.764264106750488,hinzugefügte Daten,27.301
1980-08-23 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.61410903930664,hinzugefügte Daten,24.312
1980-08-24 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.09167766571045,hinzugefügte Daten,19.85
1980-08-25 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.423138618469238,hinzugefügte Daten,18.531
1980-08-26 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.838913917541504,hinzugefügte Daten,16.63
1980-08-27 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.215266227722168,hinzugefügte Daten,15.941
1980-08-28 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.422508239746094,hinzugefügte Daten,15.762
1980-08-29 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.828353881835938,hinzugefügte Daten,16.663
1980-08-30 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.889739990234375,hinzugefügte Daten,16.901
1980-08-31 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.163082122802734,hinzugefügte Daten,18.289
1980-09-01 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.577219009399414,hinzugefügte Daten,20.018
1980-09-02 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.445145606994629,hinzugefügte Daten,17.564
1980-09-03 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.90337085723877,hinzugefügte Daten,14.458
1980-09-04 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.497652053833008,hinzugefügte Daten,13.424
1980-09-05 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.578605651855469,hinzugefügte Daten,14.131
1980-09-06 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.15847396850586,hinzugefügte Daten,18.232
1980-09-07 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.726367950439453,hinzugefügte Daten,14.184
1980-09-08 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.279032707214355,hinzugefügte Daten,14.035
1980-09-09 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.06760025024414,hinzugefügte Daten,16.594
1980-09-10 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.526101112365723,hinzugefügte Daten,18.039
1980-09-11 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.383671760559082,hinzugefügte Daten,16.536
1980-09-12 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.368247032165527,hinzugefügte Daten,16.343
1980-09-13 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.095527648925781,hinzugefügte Daten,16.857
1980-09-14 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.768778800964355,hinzugefügte Daten,16.661
1980-09-15 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.67505168914795,hinzugefügte Daten,14.544
1980-09-16 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.885283470153809,hinzugefügte Daten,13.876
1980-09-17 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.052229881286621,hinzugefügte Daten,13.077
1980-09-18 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.270914077758789,hinzugefügte Daten,12.465
1980-09-19 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.463743209838867,hinzugefügte Daten,11.86
1980-09-20 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.594339370727539,hinzugefügte Daten,11.538
1980-09-21 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.463363647460938,hinzugefügte Daten,11.741
1980-09-22 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.412406921386719,hinzugefügte Daten,13.479
1980-09-23 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.231938362121582,hinzugefügte Daten,14.372
1980-09-24 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.856155395507812,hinzugefügte Daten,13.207
1980-09-25 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.908769607543945,hinzugefügte Daten,11.289
1980-09-26 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.061787605285645,hinzugefügte Daten,10.912
1980-09-27 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.868595123291016,hinzugefügte Daten,9.418
1980-09-28 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.862237930297852,hinzugefügte Daten,8.696
1980-09-29 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.881559371948242,hinzugefügte Daten,8.78
1980-09-30 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.701845169067383,hinzugefügte Daten,7.647
1980-10-01 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.964956283569336,hinzugefügte Daten,8.761
1980-10-02 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,9.192955017089844,hinzugefügte Daten,8.194
1980-10-03 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.969005584716797,hinzugefügte Daten,7.353
1980-10-04 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.74496841430664,hinzugefügte Daten,6.735
1980-10-05 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.946206092834473,hinzugefügte Daten,6.351
1980-10-06 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.88012409210205,hinzugefügte Daten,6.974
1980-10-07 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.778544425964355,hinzugefügte Daten,6.977
1980-10-08 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,8.367121696472168,hinzugefügte Daten,7.916
1980-10-09 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.312150001525879,hinzugefügte Daten,6.953
1980-10-10 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.924334526062012,hinzugefügte Daten,6.889
1980-10-11 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.189483642578125,hinzugefügte Daten,5.738
1980-10-12 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.325615882873535,hinzugefügte Daten,6.387
1980-10-13 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.005528450012207,hinzugefügte Daten,7.475
1980-10-14 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.921464920043945,hinzugefügte Daten,6.103
1980-10-15 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.130763530731201,hinzugefügte Daten,5.854
1980-10-16 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.67752742767334,hinzugefügte Daten,6.799
1980-10-17 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.309759616851807,hinzugefügte Daten,24.922
1980-10-18 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.792585372924805,hinzugefügte Daten,22.85
1980-10-19 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.591409206390381,hinzugefügte Daten,16.162
1980-10-20 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.491215705871582,hinzugefügte Daten,13.099
1980-10-21 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.393836975097656,hinzugefügte Daten,11.684
1980-10-22 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.892419338226318,hinzugefügte Daten,11.187
1980-10-23 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.767852306365967,hinzugefügte Daten,11.208
1980-10-24 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.239455699920654,hinzugefügte Daten,11.237
1980-10-25 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.850919246673584,hinzugefügte Daten,17.594
1980-10-26 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.71751070022583,hinzugefügte Daten,14.244
1980-10-27 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.727809429168701,hinzugefügte Daten,11.469
1980-10-28 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.073522090911865,hinzugefügte Daten,12.648
1980-10-29 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.827645301818848,hinzugefügte Daten,13.088
1980-10-30 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,7.445830345153809,hinzugefügte Daten,13.421
1980-10-31 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.375637054443359,hinzugefügte Daten,11.174
1980-11-01 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,5.769205093383789,hinzugefügte Daten,9.843
1980-11-02 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.784594535827637,hinzugefügte Daten,9.235
1980-11-03 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.247027397155762,hinzugefügte Daten,8.997
1980-11-04 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.187725067138672,hinzugefügte Daten,7.77
1980-11-05 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.313488006591797,hinzugefügte Daten,8.185
1980-11-06 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.553170204162598,hinzugefügte Daten,7.568
1980-11-07 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,5.176726818084717,hinzugefügte Daten,7.416
1980-11-08 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,5.828245639801025,hinzugefügte Daten,6.533
1980-11-09 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.151778221130371,hinzugefügte Daten,6.225
1980-11-10 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,5.511863708496094,hinzugefügte Daten,6.731
1980-11-11 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,5.04019021987915,hinzugefügte Daten,6.094
1980-11-12 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.923032283782959,hinzugefügte Daten,5.941
1980-11-13 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.514943599700928,hinzugefügte Daten,5.778
1980-11-14 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,4.386571407318115,hinzugefügte Daten,5.135
1980-11-15 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,5.060663223266602,hinzugefügte Daten,6.44
1980-11-16 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.536356449127197,hinzugefügte Daten,9.156
1980-11-17 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.3921966552734375,hinzugefügte Daten,8.12
1980-11-18 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.6908769607543945,hinzugefügte Daten,7.107
1980-11-19 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.9586381912231445,hinzugefügte Daten,6.868
1980-11-20 00:00:00,"Buochs, Flugplatz",2481,Wassertemperatur,Tagesmittel,°C,Engelberger Aa,,6.691685199737549,hinzugefügte Daten,6.687
